step 258 accepted True metropolis_acceptance 0.744005 min_1_r na mover PathSimulatorMover cv [0.0766081,1.39448]
step 259 accepted True metropolis_acceptance 0.999976 min_1_r na mover PathSimulatorMover cv [0.0766966,1.39439]
step 260 accepted True metropolis_acceptance 0.999927 min_1_r na mover PathSimulatorMover cv [0.0769832,1.39384]
step 261 accepted True metropolis_acceptance 0.99953 min_1_r na mover PathSimulatorMover cv [0.0785207,1.40325]
step 262 accepted True metropolis_acceptance 0.992672 min_1_r na mover PathSimulatorMover cv [0.112353,1.3853]
step 263 accepted True metropolis_acceptance 1.30114 min_1_r na mover PathSimulatorMover cv [0.575742,1.38418]
step 264 accepted False metropolis_acceptance 0.99136 min_1_r na mover PathSimulatorMover cv [0.575742,1.38418]
step 265 accepted True metropolis_acceptance 0.999149 min_1_r na mover PathSimulatorMover cv [0.575231,1.38835]
step 266 accepted True metropolis_acceptance 1.03345 min_1_r na mover PathSimulatorMover cv [0.599958,1.41631]
step 267 accepted True metropolis_acceptance 1.14128 min_1_r na mover PathSimulatorMover cv [0.689137,1.40493]
step 268 accepted True metropolis_acceptance 0.788902 min_1_r na mover PathSimulatorMover cv [0.512977,1.39214]
step 269 accepted True metropolis_acceptance 1.00204 min_1_r na mover PathSimulatorMover cv [0.51473,1.38745]
step 270 accepted True metropolis_acceptance 0.851702 min_1_r na mover PathSimulatorMover cv [0.05512,1.3856]
step 271 accepted True metropolis_acceptance 0.999656 min_1_r na mover PathSimulatorMover cv [0.0554305,1.39153]
step 272 accepted True metropolis_acceptance 1.00002 min_1_r na mover PathSimulatorMover cv [0.055374,1.39165]
step 273 accepted True metropolis_acceptance 0.978594 min_1_r na mover PathSimulatorMover cv [0.181111,1.39123]
step 274 accepted True metropolis_acceptance 1.01048 min_1_r na mover PathSimulatorMover cv [0.0909465,1.39126]
step 275 accepted True metropolis_acceptance 1 min_1_r na mover PathSimulatorMover cv [0.0909527,1.39104]
step 276 accepted True metropolis_acceptance 0.999887 min_1_r na mover PathSimulatorMover cv [0.0915231,1.38995]
step 277 accepted True metropolis_acceptance 0.994695 min_1_r na mover PathSimulatorMover cv [0.115455,1.39808]
step 278 accepted True metropolis_acceptance 1.01647 min_1_r na mover PathSimulatorMover cv [0.055619,1.3961]
step 279 accepted True metropolis_acceptance 1.00017 min_1_r na mover PathSimulatorMover cv [0.0551431,1.39691]
step 280 accepted True metropolis_acceptance 0.979683 min_1_r na mover PathSimulatorMover cv [0.169977,1.38164]
step 281 accepted True metropolis_acceptance 0.999757 min_1_r na mover PathSimulatorMover cv [0.16905,1.38617]
step 282 accepted True metropolis_acceptance 1.01386 min_1_r na mover PathSimulatorMover cv [0.0768844,1.38808]
step 283 accepted True metropolis_acceptance 0.999686 min_1_r na mover PathSimulatorMover cv [0.0776965,1.39022]
step 284 accepted True metropolis_acceptance 1 min_1_r na mover PathSimulatorMover cv [0.0776902,1.39016]
step 285 accepted True metropolis_acceptance 1.00032 min_1_r na mover PathSimulatorMover cv [0.0773451,1.38483]
step 286 accepted True metropolis_acceptance 0.999617 min_1_r na mover PathSimulatorMover cv [0.0788868,1.38362]
step 287 accepted True metropolis_acceptance 1.00001 min_1_r na mover PathSimulatorMover cv [0.0788337,1.38364]
step 288 accepted True metropolis_acceptance 1.00001 min_1_r na mover PathSimulatorMover cv [0.078801,1.38371]
step 289 accepted True metropolis_acceptance 1.00094 min_1_r na mover PathSimulatorMover cv [0.0769492,1.37742]
step 290 accepted True metropolis_acceptance 1.0033 min_1_r na mover PathSimulatorMover cv [0.0650628,1.38286]
step 291 accepted True metropolis_acceptance 1.00001 min_1_r na mover PathSimulatorMover cv [0.0654083,1.38079]
step 292 accepted True metropolis_acceptance 0.994438 min_1_r na mover PathSimulatorMover cv [0.0824222,1.3974]
step 293 accepted True metropolis_acceptance 0.989537 min_1_r na mover PathSimulatorMover cv [0.167808,1.38023]
step 294 accepted True metropolis_acceptance 0.999982 min_1_r na mover PathSimulatorMover cv [0.167911,1.38051]
step 295 accepted True metropolis_acceptance 1.00783 min_1_r na mover PathSimulatorMover cv [0.0983761,1.42299]
step 296 accepted True metropolis_acceptance 0.995175 min_1_r na mover PathSimulatorMover cv [0.118937,1.39959]
step 297 accepted True metropolis_acceptance 1.00028 min_1_r na mover PathSimulatorMover cv [0.117089,1.39649]
step 298 accepted True metropolis_acceptance 1.01355 min_1_r na mover PathSimulatorMover cv [0.0669099,1.42894]
step 299 accepted True metropolis_acceptance 0.999494 min_1_r na mover PathSimulatorMover cv [0.0689199,1.43001]
step 300 accepted True metropolis_acceptance 0.993723 min_1_r na mover PathSimulatorMover cv [0.0850568,1.39631]
step 301 accepted True metropolis_acceptance 0.992936 min_1_r na mover PathSimulatorMover cv [0.122418,1.40763]
step 302 accepted True metropolis_acceptance 1.00012 min_1_r na mover PathSimulatorMover cv [0.121978,1.40922]
step 303 accepted True metropolis_acceptance 0.999121 min_1_r na mover PathSimulatorMover cv [0.130755,1.41303]
step 304 accepted True metropolis_acceptance 1.01048 min_1_r na mover PathSimulatorMover cv [0.0780453,1.37774]
step 305 accepted True metropolis_acceptance 1.00014 min_1_r na mover PathSimulatorMover cv [0.0784474,1.37467]
step 306 accepted True metropolis_acceptance 1.01624 min_1_r na mover PathSimulatorMover cv [0.0300232,1.40827]
step 307 accepted True metropolis_acceptance 5.08455 min_1_r na mover PathSimulatorMover cv [1.19146,1.3539]
step 308 accepted True metropolis_acceptance 1.01049 min_1_r na mover PathSimulatorMover cv [1.19451,1.34851]
step 309 accepted False metropolis_acceptance 0.192264 min_1_r na mover PathSimulatorMover cv [1.19451,1.34851]
step 310 accepted False metropolis_acceptance 0.192236 min_1_r na mover PathSimulatorMover cv [1.19451,1.34851]
step 311 accepted True metropolis_acceptance 0.191916 min_1_r na mover PathSimulatorMover cv [0.135849,1.40182]
step 312 accepted True metropolis_acceptance 1.18945 min_1_r na mover PathSimulatorMover cv [0.493212,1.40081]
step 313 accepted True metropolis_acceptance 0.999905 min_1_r na mover PathSimulatorMover cv [0.493122,1.40076]
step 314 accepted True metropolis_acceptance 0.846249 min_1_r na mover PathSimulatorMover cv [0.113024,1.39894]
step 315 accepted True metropolis_acceptance 1.00001 min_1_r na mover PathSimulatorMover cv [0.112972,1.39897]
step 316 accepted True metropolis_acceptance 1.01774 min_1_r na mover PathSimulatorMover cv [0.0491045,1.41337]
step 317 accepted True metropolis_acceptance 1 min_1_r na mover PathSimulatorMover cv [0.0491212,1.41349]
step 318 accepted True metropolis_acceptance 0.981691 min_1_r na mover PathSimulatorMover cv [0.123053,1.38467]
step 319 accepted True metropolis_acceptance 1.0133 min_1_r na mover PathSimulatorMover cv [0.066934,1.37258]
step 320 accepted True metropolis_acceptance 0.999223 min_1_r na mover PathSimulatorMover cv [0.0687779,1.37497]
step 321 accepted True metropolis_acceptance 1.00135 min_1_r na mover PathSimulatorMover cv [0.0631618,1.41642]
step 322 accepted True metropolis_acceptance 0.999998 min_1_r na mover PathSimulatorMover cv [0.0631449,1.41631]
step 323 accepted True metropolis_acceptance 0.995426 min_1_r na mover PathSimulatorMover cv [0.0767921,1.40079]
step 324 accepted True metropolis_acceptance 0.993848 min_1_r na mover PathSimulatorMover cv [0.105629,1.38499]
step 325 accepted True metropolis_acceptance 1 min_1_r na mover PathSimulatorMover cv [0.105633,1.38498]
step 326 accepted True metropolis_acceptance 1.00053 min_1_r na mover PathSimulatorMover cv [0.101668,1.40671]
step 327 accepted True metropolis_acceptance 1.00971 min_1_r na mover PathSimulatorMover cv [0.062983,1.40396]
step 328 accepted True metropolis_acceptance 0.998997 min_1_r na mover PathSimulatorMover cv [0.0663312,1.39182]
step 329 accepted True metropolis_acceptance 0.993788 min_1_r na mover PathSimulatorMover cv [0.0897677,1.399]
step 330 accepted True metropolis_acceptance 0.994961 min_1_r na mover PathSimulatorMover cv [0.121286,1.38381]
step 331 accepted True metropolis_acceptance 1.00202 min_1_r na mover PathSimulatorMover cv [0.106199,1.40915]
step 332 accepted True metropolis_acceptance 1.00002 min_1_r na mover PathSimulatorMover cv [0.106134,1.40927]
step 333 accepted True metropolis_acceptance 1.00072 min_1_r na mover PathSimulatorMover cv [0.101669,1.40759]
step 334 accepted True metropolis_acceptance 0.996358 min_1_r na mover PathSimulatorMover cv [0.171202,1.37133]
step 335 accepted True metropolis_acceptance 1.00031 min_1_r na mover PathSimulatorMover cv [0.16589,1.36667]
step 336 accepted True metropolis_acceptance 1.00082 min_1_r na mover PathSimulatorMover cv [0.119696,1.38446]
step 337 accepted True metropolis_acceptance 1.00002 min_1_r na mover PathSimulatorMover cv [0.118986,1.38586]
step 338 accepted True metropolis_acceptance 0.999041 min_1_r na mover PathSimulatorMover cv [0.189825,1.40296]
step 339 accepted True metropolis_acceptance 1.00001 min_1_r na mover PathSimulatorMover cv [0.189943,1.40284]
step 340 accepted True metropolis_acceptance 0.999948 min_1_r na mover PathSimulatorMover cv [0.147997,1.42707]
step 341 accepted True metropolis_acceptance 0.999978 min_1_r na mover PathSimulatorMover cv [0.147896,1.42683]
step 342 accepted True metropolis_acceptance 0.999889 min_1_r na mover PathSimulatorMover cv [0.146292,1.42514]
step 343 accepted True metropolis_acceptance 0.999923 min_1_r na mover PathSimulatorMover cv [0.145276,1.42389]
step 344 accepted True metropolis_acceptance 1.00732 min_1_r na mover PathSimulatorMover cv [0.0850655,1.40651]
step 345 accepted True metropolis_acceptance 0.999566 min_1_r na mover PathSimulatorMover cv [0.0866908,1.40419]
step 346 accepted True metropolis_acceptance 1.00117 min_1_r na mover PathSimulatorMover cv [0.084364,1.37922]
step 347 accepted True metropolis_acceptance 0.998844 min_1_r na mover PathSimulatorMover cv [0.0865564,1.40264]
step 348 accepted True metropolis_acceptance 1.2028 min_1_r na mover PathSimulatorMover cv [0.501555,1.39215]
step 349 accepted True metropolis_acceptance 0.839661 min_1_r na mover PathSimulatorMover cv [0.0581004,1.38563]
step 350 accepted True metropolis_acceptance 1.00133 min_1_r na mover PathSimulatorMover cv [0.0541048,1.4119]
step 351 accepted True metropolis_acceptance 0.997992 min_1_r na mover PathSimulatorMover cv [0.0603035,1.38541]
step 352 accepted True metropolis_acceptance 0.987129 min_1_r na mover PathSimulatorMover cv [0.119716,1.38882]
step 353 accepted True metropolis_acceptance 1.30289 min_1_r na mover PathSimulatorMover cv [0.56242,1.38222]
step 354 accepted True metropolis_acceptance 0.777561 min_1_r na mover PathSimulatorMover cv [0.0669085,1.41041]
step 355 accepted True metropolis_acceptance 0.999656 min_1_r na mover PathSimulatorMover cv [0.0673558,1.40317]
step 356 accepted True metropolis_acceptance 0.992382 min_1_r na mover PathSimulatorMover cv [0.0998104,1.40523]
step 357 accepted True metropolis_acceptance 0.9995 min_1_r na mover PathSimulatorMover cv [0.102183,1.39704]
step 358 accepted True metropolis_acceptance 1.01311 min_1_r na mover PathSimulatorMover cv [0.0518101,1.39209]
step 359 accepted True metropolis_acceptance 1.36223 min_1_r na mover PathSimulatorMover cv [0.605449,1.38388]
step 360 accepted True metropolis_acceptance 0.726628 min_1_r na mover PathSimulatorMover cv [0.0995369,1.39342]
step 361 accepted True metropolis_acceptance 1.0002 min_1_r na mover PathSimulatorMover cv [0.0998446,1.38549]
step 362 accepted True metropolis_acceptance 1.00744 min_1_r na mover PathSimulatorMover cv [0.0673529,1.4045]
step 363 accepted True metropolis_acceptance 0.996561 min_1_r na mover PathSimulatorMover cv [0.228394,1.37962]
step 364 accepted True metropolis_acceptance 0.991071 min_1_r na mover PathSimulatorMover cv [0.1442,1.39539]
step 365 accepted True metropolis_acceptance 1.0092 min_1_r na mover PathSimulatorMover cv [0.0978094,1.44519]
step 366 accepted True metropolis_acceptance 0.999521 min_1_r na mover PathSimulatorMover cv [0.082979,1.38644]
step 367 accepted True metropolis_acceptance 0.99948 min_1_r na mover PathSimulatorMover cv [0.084332,1.39283]
step 368 accepted True metropolis_acceptance 1.0008 min_1_r na mover PathSimulatorMover cv [0.0814264,1.3887]
step 369 accepted True metropolis_acceptance 0.999596 min_1_r na mover PathSimulatorMover cv [0.0848191,1.38081]
step 370 accepted True metropolis_acceptance 0.999936 min_1_r na mover PathSimulatorMover cv [0.0853465,1.37996]
step 371 accepted True metropolis_acceptance 0.994181 min_1_r na mover PathSimulatorMover cv [0.118605,1.38292]
step 372 accepted True metropolis_acceptance 1.0011 min_1_r na mover PathSimulatorMover cv [0.107415,1.4023]
step 373 accepted True metropolis_acceptance 1.00737 min_1_r na mover PathSimulatorMover cv [0.0876746,1.44402]
step 374 accepted True metropolis_acceptance 0.991213 min_1_r na mover PathSimulatorMover cv [0.119006,1.40231]
step 375 accepted True metropolis_acceptance 1.00661 min_1_r na mover PathSimulatorMover cv [0.0858865,1.37364]
step 376 accepted True metropolis_acceptance 0.993871 min_1_r na mover PathSimulatorMover cv [0.11589,1.40466]
step 377 accepted True metropolis_acceptance 0.999986 min_1_r na mover PathSimulatorMover cv [0.115994,1.4046]
step 378 accepted True metropolis_acceptance 1.00043 min_1_r na mover PathSimulatorMover cv [0.112206,1.39514]
step 379 accepted True metropolis_acceptance 0.999382 min_1_r na mover PathSimulatorMover cv [0.118321,1.38935]
step 380 accepted True metropolis_acceptance 1.0136 min_1_r na mover PathSimulatorMover cv [0.0550113,1.40005]
step 381 accepted True metropolis_acceptance 0.992665 min_1_r na mover PathSimulatorMover cv [0.0818729,1.40062]
step 382 accepted True metropolis_acceptance 0.996899 min_1_r na mover PathSimulatorMover cv [0.0983531,1.40985]
step 383 accepted True metropolis_acceptance 0.995608 min_1_r na mover PathSimulatorMover cv [0.134698,1.39698]
step 384 accepted True metropolis_acceptance 0.999765 min_1_r na mover PathSimulatorMover cv [0.139623,1.39861]
step 385 accepted True metropolis_acceptance 0.999877 min_1_r na mover PathSimulatorMover cv [0.1435,1.39726]
step 386 accepted True metropolis_acceptance 1.01118 min_1_r na mover PathSimulatorMover cv [0.0687128,1.39914]
step 387 accepted True metropolis_acceptance 0.990514 min_1_r na mover PathSimulatorMover cv [0.127134,1.37912]
step 388 accepted True metropolis_acceptance 1.00001 min_1_r na mover PathSimulatorMover cv [0.127126,1.37899]
step 389 accepted True metropolis_acceptance 1.01169 min_1_r na mover PathSimulatorMover cv [0.0745669,1.44342]
step 390 accepted True metropolis_acceptance 0.987814 min_1_r na mover PathSimulatorMover cv [0.131595,1.38616]
step 391 accepted True metropolis_acceptance 1.00356 min_1_r na mover PathSimulatorMover cv [0.0989144,1.39426]
step 392 accepted True metropolis_acceptance 0.998723 min_1_r na mover PathSimulatorMover cv [0.106917,1.39894]
step 393 accepted True metropolis_acceptance 1.00065 min_1_r na mover PathSimulatorMover cv [0.103538,1.40755]
step 394 accepted True metropolis_acceptance 1.00793 min_1_r na mover PathSimulatorMover cv [0.0760663,1.43653]
step 395 accepted True metropolis_acceptance 0.991763 min_1_r na mover PathSimulatorMover cv [0.105821,1.40479]
step 396 accepted True metropolis_acceptance 1.00887 min_1_r na mover PathSimulatorMover cv [0.0640222,1.39863]
step 397 accepted True metropolis_acceptance 0.993185 min_1_r na mover PathSimulatorMover cv [0.205025,1.39858]
step 398 accepted True metropolis_acceptance 0.995698 min_1_r na mover PathSimulatorMover cv [0.129975,1.4077]
step 399 accepted True metropolis_acceptance 1.00117 min_1_r na mover PathSimulatorMover cv [0.118441,1.41288]
step 400 accepted True metropolis_acceptance 0.999852 min_1_r na mover PathSimulatorMover cv [0.119001,1.41094]
step 401 accepted True metropolis_acceptance 0.99955 min_1_r na mover PathSimulatorMover cv [0.125938,1.38329]
step 402 accepted True metropolis_acceptance 1.43352 min_1_r na mover PathSimulatorMover cv [0.619882,1.39025]
step 403 accepted False metropolis_acceptance 0.733783 min_1_r na mover PathSimulatorMover cv [0.619882,1.39025]
step 404 accepted True metropolis_acceptance 1.00023 min_1_r na mover PathSimulatorMover cv [0.620031,1.39013]
step 405 accepted True metropolis_acceptance 0.812574 min_1_r na mover PathSimulatorMover cv [0.453374,1.40066]
step 406 accepted True metropolis_acceptance 0.866247 min_1_r na mover PathSimulatorMover cv [0.105136,1.41079]
step 407 accepted True metropolis_acceptance 1.00486 min_1_r na mover PathSimulatorMover cv [0.0791894,1.3995]
step 408 accepted True metropolis_acceptance 0.999688 min_1_r na mover PathSimulatorMover cv [0.080789,1.39257]
step 409 accepted True metropolis_acceptance 0.994152 min_1_r na mover PathSimulatorMover cv [0.116826,1.38267]
step 410 accepted True metropolis_acceptance 1.00594 min_1_r na mover PathSimulatorMover cv [0.0805431,1.39213]
step 411 accepted True metropolis_acceptance 0.997525 min_1_r na mover PathSimulatorMover cv [0.0928511,1.38777]
step 412 accepted True metropolis_acceptance 1.00433 min_1_r na mover PathSimulatorMover cv [0.0730413,1.4058]
step 413 accepted True metropolis_acceptance 0.999187 min_1_r na mover PathSimulatorMover cv [0.0769289,1.4104]
step 414 accepted True metropolis_acceptance 1.00331 min_1_r na mover PathSimulatorMover cv [0.064573,1.41173]
step 415 accepted True metropolis_acceptance 0.996673 min_1_r na mover PathSimulatorMover cv [0.0797422,1.42072]
step 416 accepted True metropolis_acceptance 1.00114 min_1_r na mover PathSimulatorMover cv [0.0723312,1.38811]
step 417 accepted True metropolis_acceptance 1.00137 min_1_r na mover PathSimulatorMover cv [0.0676874,1.38466]
step 418 accepted True metropolis_acceptance 0.995313 min_1_r na mover PathSimulatorMover cv [0.0889454,1.37986]
step 419 accepted True metropolis_acceptance 1.00015 min_1_r na mover PathSimulatorMover cv [0.088953,1.37775]
step 420 accepted True metropolis_acceptance 1.11996 min_1_r na mover PathSimulatorMover cv [0.419438,1.38281]
step 421 accepted True metropolis_acceptance 0.887706 min_1_r na mover PathSimulatorMover cv [0.143243,1.39533]
step 422 accepted True metropolis_acceptance 1.15925 min_1_r na mover PathSimulatorMover cv [0.45068,1.40138]
step 423 accepted True metropolis_acceptance 1.00694 min_1_r na mover PathSimulatorMover cv [0.457626,1.40512]
step 424 accepted True metropolis_acceptance 0.986394 min_1_r na mover PathSimulatorMover cv [0.443481,1.40669]
step 425 accepted False metropolis_acceptance 0.872182 min_1_r na mover PathSimulatorMover cv [0.443481,1.40669]
step 426 accepted True metropolis_acceptance 1.00534 min_1_r na mover PathSimulatorMover cv [0.449144,1.40437]
step 427 accepted True metropolis_acceptance 1.08499 min_1_r na mover PathSimulatorMover cv [0.523548,1.36854]
step 428 accepted False metropolis_acceptance 0.812005 min_1_r na mover PathSimulatorMover cv [0.523548,1.36854]
step 429 accepted True metropolis_acceptance 1.04136 min_1_r na mover PathSimulatorMover cv [0.557493,1.3948]
step 430 accepted True metropolis_acceptance 0.999894 min_1_r na mover PathSimulatorMover cv [0.557403,1.39409]
step 431 accepted True metropolis_acceptance 0.99938 min_1_r na mover PathSimulatorMover cv [0.556934,1.39558]
step 432 accepted True metropolis_acceptance 0.999906 min_1_r na mover PathSimulatorMover cv [0.556861,1.39573]
step 433 accepted True metropolis_acceptance 1.21045 min_1_r na mover PathSimulatorMover cv [0.686201,1.40478]
step 434 accepted True metropolis_acceptance 0.987313 min_1_r na mover PathSimulatorMover cv [0.67853,1.4026]
step 435 accepted True metropolis_acceptance 1.03197 min_1_r na mover PathSimulatorMover cv [0.697366,1.40329]
step 436 accepted True metropolis_acceptance 0.637139 min_1_r na mover PathSimulatorMover cv [0.103792,1.44153]
step 437 accepted True metropolis_acceptance 1.0116 min_1_r na mover PathSimulatorMover cv [0.0493901,1.40329]
step 438 accepted True metropolis_acceptance 0.995617 min_1_r na mover PathSimulatorMover cv [0.0622521,1.39681]
step 439 accepted True metropolis_acceptance 0.991269 min_1_r na mover PathSimulatorMover cv [0.0959245,1.40426]
step 440 accepted True metropolis_acceptance 0.999869 min_1_r na mover PathSimulatorMover cv [0.0967565,1.40597]
step 441 accepted True metropolis_acceptance 0.998465 min_1_r na mover PathSimulatorMover cv [0.214019,1.40358]
step 442 accepted True metropolis_acceptance 0.999898 min_1_r na mover PathSimulatorMover cv [0.213421,1.40376]
step 443 accepted True metropolis_acceptance 0.998577 min_1_r na mover PathSimulatorMover cv [0.131481,1.43233]
step 444 accepted True metropolis_acceptance 1.00395 min_1_r na mover PathSimulatorMover cv [0.0943209,1.41249]
step 445 accepted True metropolis_acceptance 1.00143 min_1_r na mover PathSimulatorMover cv [0.0866442,1.40414]
step 446 accepted True metropolis_acceptance 0.999684 min_1_r na mover PathSimulatorMover cv [0.0878084,1.39685]
step 447 accepted True metropolis_acceptance 1.00368 min_1_r na mover PathSimulatorMover cv [0.0734906,1.39459]
step 448 accepted True metropolis_acceptance 0.996282 min_1_r na mover PathSimulatorMover cv [0.0882739,1.39356]
step 449 accepted True metropolis_acceptance 0.997866 min_1_r na mover PathSimulatorMover cv [0.0990402,1.38872]
step 450 accepted True metropolis_acceptance 0.999799 min_1_r na mover PathSimulatorMover cv [0.0997787,1.39053]
step 451 accepted True metropolis_acceptance 1.08803 min_1_r na mover PathSimulatorMover cv [0.390505,1.43648]
step 452 accepted True metropolis_acceptance 1.00011 min_1_r na mover PathSimulatorMover cv [0.390443,1.4376]
step 453 accepted True metropolis_acceptance 0.918295 min_1_r na mover PathSimulatorMover cv [0.111247,1.40028]
step 454 accepted True metropolis_acceptance 1.00241 min_1_r na mover PathSimulatorMover cv [0.0990279,1.41093]
step 455 accepted True metropolis_acceptance 0.998665 min_1_r na mover PathSimulatorMover cv [0.10482,1.39865]
step 456 accepted True metropolis_acceptance 1.00001 min_1_r na mover PathSimulatorMover cv [0.104757,1.39865]
step 457 accepted True metropolis_acceptance 1.00723 min_1_r na mover PathSimulatorMover cv [0.073097,1.40011]
step 458 accepted True metropolis_acceptance 0.997688 min_1_r na mover PathSimulatorMover cv [0.0819374,1.39556]
step 459 accepted True metropolis_acceptance 1.00012 min_1_r na mover PathSimulatorMover cv [0.081396,1.39875]
step 460 accepted True metropolis_acceptance 1.14944 min_1_r na mover PathSimulatorMover cv [0.461186,1.38642]
step 461 accepted True metropolis_acceptance 0.863645 min_1_r na mover PathSimulatorMover cv [0.130084,1.39148]
step 462 accepted True metropolis_acceptance 1.2092 min_1_r na mover PathSimulatorMover cv [0.50245,1.37935]
step 463 accepted True metropolis_acceptance 0.831281 min_1_r na mover PathSimulatorMover cv [0.101738,1.38733]
step 464 accepted True metropolis_acceptance 1.00328 min_1_r na mover PathSimulatorMover cv [0.0853052,1.39954]
step 465 accepted True metropolis_acceptance 0.993854 min_1_r na mover PathSimulatorMover cv [0.118873,1.39378]
step 466 accepted True metropolis_acceptance 1.00424 min_1_r na mover PathSimulatorMover cv [0.0938037,1.3989]
step 467 accepted True metropolis_acceptance 0.995819 min_1_r na mover PathSimulatorMover cv [0.118587,1.39415]
step 468 accepted True metropolis_acceptance 0.999575 min_1_r na mover PathSimulatorMover cv [0.121763,1.3965]
step 469 accepted True metropolis_acceptance 0.999976 min_1_r na mover PathSimulatorMover cv [0.121895,1.39831]
step 470 accepted True metropolis_acceptance 1.01817 min_1_r na mover PathSimulatorMover cv [0.047067,1.39768]
step 471 accepted True metropolis_acceptance 0.999603 min_1_r na mover PathSimulatorMover cv [0.0481818,1.39687]
step 472 accepted True metropolis_acceptance 0.995488 min_1_r na mover PathSimulatorMover cv [0.0617223,1.39495]
step 473 accepted True metropolis_acceptance 1.00143 min_1_r na mover PathSimulatorMover cv [0.0571912,1.39721]
step 474 accepted True metropolis_acceptance 1.00008 min_1_r na mover PathSimulatorMover cv [0.056951,1.39948]
step 475 accepted True metropolis_acceptance 0.991017 min_1_r na mover PathSimulatorMover cv [0.0901576,1.39822]
step 476 accepted True metropolis_acceptance 1.00338 min_1_r na mover PathSimulatorMover cv [0.0782248,1.38109]
step 477 accepted True metropolis_acceptance 1.00002 min_1_r na mover PathSimulatorMover cv [0.0781436,1.38111]
step 478 accepted True metropolis_acceptance 0.99984 min_1_r na mover PathSimulatorMover cv [0.218823,1.44506]
step 479 accepted True metropolis_acceptance 0.991687 min_1_r na mover PathSimulatorMover cv [0.122127,1.39853]
step 480 accepted True metropolis_acceptance 1.00076 min_1_r na mover PathSimulatorMover cv [0.115943,1.40064]
step 481 accepted True metropolis_acceptance 1.00426 min_1_r na mover PathSimulatorMover cv [0.21864,1.38253]
step 482 accepted True metropolis_acceptance 0.999954 min_1_r na mover PathSimulatorMover cv [0.218342,1.38228]
step 483 accepted True metropolis_acceptance 0.996586 min_1_r na mover PathSimulatorMover cv [0.111486,1.39357]
step 484 accepted True metropolis_acceptance 0.99696 min_1_r na mover PathSimulatorMover cv [0.149786,1.38803]
step 485 accepted True metropolis_acceptance 0.999996 min_1_r na mover PathSimulatorMover cv [0.149801,1.38811]
step 486 accepted True metropolis_acceptance 1.00769 min_1_r na mover PathSimulatorMover cv [0.0911779,1.42241]
step 487 accepted True metropolis_acceptance 1.00392 min_1_r na mover PathSimulatorMover cv [0.071101,1.39799]
step 488 accepted True metropolis_acceptance 1.00109 min_1_r na mover PathSimulatorMover cv [0.0683699,1.38531]
step 489 accepted True metropolis_acceptance 0.987465 min_1_r na mover PathSimulatorMover cv [0.147868,1.39376]
step 490 accepted True metropolis_acceptance 1.00026 min_1_r na mover PathSimulatorMover cv [0.145452,1.38732]
step 491 accepted True metropolis_acceptance 1.00568 min_1_r na mover PathSimulatorMover cv [0.0946617,1.39942]
step 492 accepted True metropolis_acceptance 0.998803 min_1_r na mover PathSimulatorMover cv [0.101942,1.38904]
step 493 accepted True metropolis_acceptance 0.998202 min_1_r na mover PathSimulatorMover cv [0.112463,1.39564]
step 494 accepted True metropolis_acceptance 1.00238 min_1_r na mover PathSimulatorMover cv [0.0987579,1.38862]
step 495 accepted True metropolis_acceptance 1.00472 min_1_r na mover PathSimulatorMover cv [0.0780448,1.41281]
step 496 accepted True metropolis_acceptance 1.2194 min_1_r na mover PathSimulatorMover cv [0.510353,1.43897]
step 497 accepted True metropolis_acceptance 0.819861 min_1_r na mover PathSimulatorMover cv [0.0849737,1.41801]
step 498 accepted True metropolis_acceptance 0.998889 min_1_r na mover PathSimulatorMover cv [0.0869955,1.40183]
step 499 accepted True metropolis_acceptance 1.00217 min_1_r na mover PathSimulatorMover cv [0.0778236,1.39928]
step 500 accepted True metropolis_acceptance 0.993558 min_1_r na mover PathSimulatorMover cv [0.12075,1.37136]
